Area code,Area name,ow_obs,hyp_ten,low_bw,alc,Li.2.1.n,smoke,Li.2.3.g,activity,eating,Li.2.6.c,sti_screen,teen_preg,in_eet,Li.3.2.b,pupil_abs,ey_dev,training,Li.3.8.a,Li.3.9.a,ks4_dev,low_pay,pov_child,unempl,Li.4.3.d,wp_safety,Li.5.3.b,incare_child,avoid_mort,suicide,inf_mort,dementia,disability,kidney,frailty,cancer,diab,srwb_sat,srwb_worth,srwb_hap,srwb_anx,depres,Pe.3.2.b,semh_child,self_harm,Pe.3.2.f,air_poll,Pl.1.3.a,road_safety,road_traff,Pl.2.2.a,Pl.2.4.a,rough_sleep,house_afford,GP_dist,pharm_dist,sport_dist,crime_pers,hle,Pe.1.1.combined.b,musculo,resp,cvd,ow_obs_child,drug,can_screen,vac
E09000022,Lambeth,49.9901917753975,9.38,2.481640922,550.541408303319,17.06921566954,14.6,71.10311404,71.1379363710359,58.0580184294429,37.5,3208.630615,23.9563567362429,1.5,31.4,10.46786,70.721271393643,25.4,0.34,70.0,59.3,17.9,15.7,4.8,0.6,233,40.6,66.0,272.1,9.670155667755447,4.65862226974187,0.36,11.1,1.87,518.0185543,1.5,5.44,7.42,7.62,7.32,3.32,7.78,1.27,18.32,96.3770349,263.6873858,12.584000000000001,61.2,2539.18,0.01958112,10.3,10.9,10.492272749716092,16.0,0.35,0.35,0.34,91.21796771,62.83656402755147,81.09065323655756,0.35,2.69,0.71,31.81500297831349,31.0,61.85114071237008,84.60456484142874
E09000023,Lewisham,57.81368435660279,11.54,3.032391454,536.770500000374,19.1583115141452,15.5,88.62880956,64.9016456810769,51.828221831632995,37.5,1810.574585,20.828616708173,2.3,37.5,10.95852,78.8717402873869,23.5,0.44,62.0,57.9,24.1,15.4,4.9,0.6,352,40.8,67.0,263.1,7.95240589565907,3.07993840123198,0.45,14.4,1.87,558.1509772,1.68,6.43,7.31,7.62,7.4,3.18,8.17,1.32,15.69,98.63434179,282.6071519,12.2109,50.4,1591.43,0.016339851000000002,10.9,4.4,7.301523031326853,13.85,0.42,0.42,0.42,71.15666081,63.1164921492033,81.38229712552314,0.37,3.2750000000000004,0.904,30.603177637891,31.0,64.4184695655544,85.94910183439474
E09000024,Merton,56.73117105575111,10.57,2.885606321,513.788688775467,24.285540817565604,11.5,56.91369429,68.3125671142889,56.154591172945096,37.5,1135.0932619999999,12.837837837837801,1.6,31.7,8.78097,73.8721067085131,21.1,0.32,66.0,69.1,31.6,12.5,4.1,0.3,316,40.6,33.0,193.7,10.342490141649453,2.8484231943031504,0.56,17.4,2.6,460.99545880000005,1.94,6.15,7.55,7.79,7.68,3.07,7.29,0.91,15.32,94.50426709,245.2920007,11.998,54.6,1207.75,0.010871138,11.1,5.47,2.4265719332983906,14.71,0.47,0.47,0.36,57.8834469,64.70992953235104,82.62813367499466,0.455,2.705,0.9740000000000002,27.603591182194,18.0,65.5189227711213,84.20811389611087
E09000025,Newham,62.4105702370594,10.47,3.563348416,574.048218791753,10.1845758515872,19.1,54.46130719,62.503767979616,45.732786361745006,37.5,1417.6040039999998,16.9373144752925,1.7,49.6,10.24792,75.0648832102216,11.9,0.37,70.0,64.6,34.0,21.2,5.6,0.4,356,42.3,46.0,246.1,7.790329841079307,3.40304078160162,0.28,15.9,2.89,432.3309323,0.96,8.67,7.47,7.67,7.38,3.04,5.46,1.11,13.02,74.73656509999998,144.8452966,13.1014,47.6,1330.98,0.017952139,19.1,6.92,21.839331486568813,15.34,0.39,0.39,0.33,85.51822435,60.92997735606156,81.2084679134243,0.325,2.64,0.762,32.963422178342995,21.0,61.96946188649762,81.07319255768536
E09000026,Redbridge,59.7512242179257,11.8,3.880526811,406.581141589952,11.8755965288071,12.1,58.51817679999999,59.8237892248917,54.0087984680725,37.5,748.5202026000003,12.437349173937301,1.7,46.3,10.27007,73.07267506074659,16.3,0.37,67.0,72.8,45.5,15.3,5.5,0.3,281,46.7,30.0,195.9,9.2808608768844,2.72975432211101,0.52,15.0,2.54,545.7245896000002,1.72,8.63,7.55,7.74,7.45,3.17,5.5,0.86,10.6,55.12926866,133.0622338,12.4676,46.5,949.56,0.014746122,13.7,18.97,21.53851251718939,13.03,0.5,0.5,0.43,70.50383551,63.35211425352486,82.64003280481137,0.475,2.6900000000000004,1.0340000000000005,31.226889956772,12.0,63.49130575555687,83.76533229429964
E09000027,Richmond upon Thames,51.367596490042,9.98,1.771117166,473.916395333517,31.2616300707108,9.8,61.32595524,72.7561227736431,68.75996975674279,37.5,846.3717041000001,6.64451827242525,2.2,43.0,7.439710000000002,78.4306433618446,21.0,0.26,76.0,75.4,20.6,5.3,4.0,0.2,169,41.5,24.0,169.9,7.789326284729402,2.50197524361338,0.64,12.7,2.16,533.8366552,2.47,3.91,7.73,7.76,7.57,3.38,6.63,0.84,12.07,129.1127652,387.9957431,11.5462,59.4,815.16,0.009402575,9.4,2.31,9.709730171708912,15.49,0.45,0.45,0.34,60.27187244,67.90417978331968,84.04720870809486,0.5,2.73,1.044,20.909348967156998,28.0,68.35573507476444,84.50634420444867
E09000028,Southwark,58.766603638125105,10.53,3.0945844769999997,533.127847443793,11.512417712377903,12.2,76.49177377,69.022498774353,59.1378636680311,37.5,2692.411865,20.4578665367755,1.6,38.0,8.97899,73.42793544796879,24.2,0.34,64.0,67.4,14.0,16.0,6.2,0.4,63,38.5,78.0,254.5,8.577770148038011,3.78591047435231,0.37,13.0,2.08,521.1031642,1.57,6.14,7.47,7.65,7.34,3.68,7.76,1.23,16.95,103.7325422,261.3765248,12.5689,60.2,2185.67,0.017405645,9.1,10.83,14.002393136281473,16.22,0.39,0.39,0.31,91.98617582,66.61603910486521,81.6605017948522,0.395,2.81,0.7759999999999999,34.6612667724485,38.0,62.35266731567,86.5976633691482
E09000029,Sutton,57.258309432996995,12.57,2.2314049590000002,564.092490746876,32.0378188652916,12.8,100.1637577,59.5146794076064,61.16283905499989,37.5,725.512085,15.229972586049302,1.7,36.2,9.36643,70.3113135914958,26.5,0.51,72.0,77.7,39.2,10.2,5.1,0.1,522,40.4,49.0,187.2,7.535634042873162,4.17331533079661,0.8,13.1,3.61,553.4919437000002,2.58,6.73,7.91,7.99,7.82,2.94,9.04,0.97,12.33,178.81393319999995,471.3277812,11.3371,47.4,942.21,0.010480901,9.1,3.65,1.4760655963551017,11.41,0.54,0.54,0.37,51.84434396,68.05865491062423,82.59256112141621,0.635,3.53,1.31,26.3780197678875,42.0,69.87391716528535,87.77252117857141
E09000030,Tower Hamlets,44.0314609297449,7.5,4.29978381,460.204039206605,18.0204532143983,19.7,56.83269027,66.334867186137,49.359628632878284,37.4,2288.865967,15.2143845089903,3.2,50.1,8.67642,68.4487534626039,11.1,0.34,68.0,64.7,9.8,21.3,8.0,0.5,134,44.4,50.0,265.3,7.666320523274457,4.725210817097991,0.29,15.0,2.49,531.5893743,1.15,6.76,7.51,7.6,7.27,3.26,7.28,1.34,16.3,65.95895224,145.68604319999997,12.7362,57.2,1851.14,0.030605468,11.2,3.17,6.818978841682794,14.21,0.35,0.35,0.26,88.54281669,59.64868101466405,80.86811575378941,0.32,2.78,0.7040000000000001,32.8414750954095,31.0,61.84907847362739,86.63598289223965
E09000031,Waltham Forest,55.5952119396959,11.12,3.410962127,454.66952011023903,8.59336693171306,16.4,73.38740558,66.3979830703838,56.75885515593289,37.5,1511.507202,18.0890538033395,1.6,25.6,12.16542,73.90052356020941,16.1,0.37,68.0,62.6,36.2,19.1,5.2,0.5,333,41.2,42.0,241.4,10.300839842188042,2.20876380477378,0.45,14.0,2.33,432.498888,1.63,6.88,7.73,7.89,7.51,3.03,6.87,1.15,17.27,60.56792710000001,135.23116509999997,12.837,57.8,1204.39,0.014484478,14.6,14.65,15.970672038619988,15.14,0.42,0.42,0.37,72.35440373,64.43731329739933,82.13731329739932,0.405,2.8150000000000004,0.8960000000000001,30.4901329198865,9.0,66.36376817443598,81.14626048643565
E09000032,Wandsworth,48.227910566908506,8.12,2.055594487,508.110528771577,15.0437342846704,13.2,63.88990915,71.74830594048109,59.0012264471973,37.5,2075.037109,14.9625935162095,1.5,49.0,10.06368,74.954128440367,16.4,0.33,69.0,69.9,19.5,8.7,3.7,0.3,364,40.9,46.0,215.4,10.240516961810856,2.46254873794377,0.41,13.3,1.39,462.369519,1.66,4.33,7.64,7.79,7.46,2.88,6.76,0.97,16.8,86.00933962,241.283367,12.1921,60.7,1860.3,0.015735818999999998,9.8,1.19,4.021567978419648,16.34,0.41,0.41,0.33,70.34341097,66.90000000000002,81.96384919738783,0.375,2.4450000000000003,0.7200000000000001,26.03553392047649,22.0,63.989487998900955,85.73733808900069
E09000033,Westminster,48.012717327510785,8.02,2.705099778,502.09263568559305,15.925740546935401,14.1,62.15500363,66.6842170484973,56.013247165448796,37.5,2349.691406,6.73724735322425,1.5,58.8,10.43941,70.65144392209541,22.0,0.25,68.0,74.2,12.9,8.5,5.6,0.4,172,34.3,41.0,187.7,8.337333841871892,3.06044376434583,0.49,15.6,1.39,386.169163,1.75,4.24,7.57,7.77,7.56,3.33,5.71,1.44,16.18,70.68437042,147.8439284,12.9017,55.2,3022.47,0.025976311,11.4,2.73,88.64523930129576,23.73,0.2,0.2,0.21,209.1455743,64.98079216980669,84.2797525286361,0.37,2.205,0.8620000000000001,33.892077137385996,27.0,54.5722095116393,78.5767719206926
E10000003,Cambridgeshire,59.775769827354296,12.643100747281721,2.491720549,622.92164580358,37.9123277420964,14.461179630289536,75.64423959,71.1167764737912,61.158673397032786,37.5,517.409729,12.873427672956,2.4,26.6,8.91901,70.6668413467837,17.7,0.4050331074173429,59.0,66.5,16.2,10.012438814816186,2.7202652733491,0.1,264,47.6,51.0,185.97000495189255,7.795704063084925,3.3341051169252096,0.6592979007292784,16.5,2.799780817980112,532.8536357,2.7665539525206784,5.650735333231673,7.67,7.86,7.35,3.19,8.885675017741168,0.7973715196664165,14.03,252.46753959999998,662.7249468,9.9773,54.3,284.5,0.0016949970000000002,9.2,8.434313580611791,6.941905506782242,8.85,1.205721040298533,1.205721040298533,0.5775345128402112,59.60320068123233,65.6498604676993,82.64982946052139,0.6540771811761319,3.940034525664125,1.4573372843779355,22.83223167501,36.0,70.650701517648,90.98009778609196
E10000006,Cumbria,62.42455252093001,16.284259602442308,2.670194852,652.419768717871,57.8470824949698,14.313063857536992,112.05231809999998,69.5326554037405,60.792798497527286,38.8,417.51583860000005,17.7963883800052,2.5,22.6,10.54741,68.4868943606037,22.2,0.5365078812291894,61.0,65.2,26.6,14.99082578379734,3.2298052671181336,0.3,271,51.4,68.0,235.31183827439187,12.1,3.26009922041106,0.9855061155219164,21.8,5.339060696564771,568.7403304,3.640247351891228,7.363745328914899,7.79,7.87,7.57,2.77,11.926559655406287,0.9940893041765017,14.82,223.799727,447.2137657,5.7989999999999995,49.0,337.6,0.0005651380000000001,12.2,7.126735031190576,1.6052169551040882,5.39,1.7753179834461998,1.7753179834461998,0.5495172911963883,50.37772761474793,64.90703987960873,81.12393559066969,0.8119557060120992,4.557575639350018,2.3573337494879345,31.8116806548155,54.0,74.49862173242602,93.92443163424707
E10000007,Derbyshire,63.75865937038779,16.414709257291875,2.407325358,709.766701081241,39.3818143049545,15.12159145720902,119.23216229999998,67.98175134732321,57.808030042564,37.5,502.43246460000006,14.1679340430641,2.7,21.4,10.09505,70.3690967446126,20.4,0.6333035552093883,60.0,64.2,27.8,13.2224248263183,3.767880060507648,0.2,320,44.6,41.0,225.47688890684705,8.9,3.69987953880571,0.9445118082746142,22.7,5.6789773121594544,585.7325847,3.199927922787286,7.404147626131962,7.84,8.05,7.59,2.97,11.485651803105755,0.870307316713029,14.76,238.084008,540.2135542999998,8.3088,44.9,224.02,0.002078798,8.8,6.043924371685496,4.293113593260316,6.24,1.0763079854438196,1.0763079854438196,0.4835249745569886,40.19617003760264,62.790026844586755,81.07908836995526,0.7166225958017911,4.543867618185981,2.0836070640673823,28.1977169730295,53.0,74.96636765639808,93.48721565062976
E10000008,Devon,57.39524078358001,15.935431169107034,2.568893041,604.100844457288,43.63427054176121,13.428649810524016,80.94138926,73.9342814003267,66.3768041128553,37.5,575.8660278,12.4352331606218,2.7,32.9,9.70762,71.00086601509341,27.4,0.5253982612573578,62.0,64.2,25.7,12.165299153551135,2.4929307609147187,0.1,273,42.8,48.0,199.71921323321098,10.458083316438275,3.42873470165246,0.9772388446212528,19.8,4.946964272013504,531.8775404,3.590333294434341,6.772753031132944,7.84,8.03,7.63,2.75,9.829032505562516,0.9022380906801072,17.0,210.3159633,593.7018321,7.3317,52.4,281.53,0.000874433,11.6,11.968668957563764,10.035938823965822,9.44,2.1034558310710123,2.1034558310710123,0.6595680100003684,5.489118629,66.49506206402421,82.34691039177002,0.8149800874920277,4.403999690556329,2.1510793159196964,25.9176109619725,36.0,74.10254250896648,90.66360476810756
E10000011,East Sussex,58.7720711424416,17.026150869554044,2.6990553310000003,581.779748636109,39.306692829201396,13.932926579738856,85.02833689,66.829255291393,63.0060406534235,37.5,613.1005249,15.905947441217101,3.6,23.5,12.92909,76.47889811054209,20.2,0.5450976362879284,57.0,60.9,26.6,14.757469230922446,3.635286342096734,0.3,272,51.3,53.0,215.07350971192864,13.072307537962814,3.15747927904223,1.148574974025354,20.6,5.440481811219822,553.5116165000002,3.6951916616797793,6.669178178381232,7.65,7.85,7.55,2.87,12.549275634060226,1.1302183338779137,13.32,235.3914366,527.4461574,10.1052,46.6,462.11,0.0016769220000000002,9.8,13.808448809036488,16.296701366568943,9.89,1.040139318689238,1.040139318689238,0.5441017348743977,53.52379952160128,63.97799709918717,82.1081505235768,0.6422164391852011,4.225423212338598,2.1609436781567,26.79901513532549,51.0,71.70157002245202,88.82814438893969
E10000012,Essex,63.5564288490931,14.935518514047342,2.227054095,588.644810160215,21.9231511748519,13.861306232150486,67.69299166,65.9529400765501,55.9592358262143,37.5,579.0089111000002,16.7328657145272,2.7,25.1,10.03462,73.4866968746369,18.1,0.4320197585507219,63.0,64.9,22.2,11.104934078111837,3.6969626278030514,0.2,269,47.0,33.0,206.20690134772576,10.881079770931942,3.09503580531618,0.8072310259188987,19.0,4.4391486159691205,611.9049173999998,2.91246553672001,6.513309969428081,7.64,7.84,7.55,2.82,9.189395411148023,0.7943912516477131,13.27,156.98270159999996,307.6105100000001,10.4141,46.8,263.49,0.002887718,9.2,5.660725440251674,7.492284649602874,9.93,1.047854107508836,1.047854107508836,0.5336303388487901,61.18063421508442,64.34674320603034,81.78365353768653,0.6228871458867791,3.9660597314672863,1.630344294360199,26.281995128371,31.0,71.27687487009575,91.17270583957891
E10000013,Gloucestershire,59.7847542459679,14.017169101003521,2.3586483769999997,590.268156596596,31.4769847693716,14.323717043520622,87.45047147,69.1689747637403,63.44483976128721,37.5,516.7149658,14.8249292889886,2.8,20.0,10.89952,68.2802547770701,19.1,0.5693685085625292,62.0,67.5,19.3,10.164899488807412,2.906225214482782,0.2,233,49.2,48.0,207.39394926919041,9.838409025561674,3.25439343113203,0.92324728587849,18.9,6.478914159755951,580.3415497999998,3.1290442556213582,6.638156952822026,7.79,7.88,7.43,2.81,9.212252124794992,0.7939993975163537,14.66,200.5580761,456.2060195,8.8338,48.8,184.8,0.0016296670000000002,10.1,6.5146459302884825,4.776012952547127,8.2,1.2369843617415892,1.2369843617415892,0.5544370911533912,49.46675815384811,65.9490533146326,81.98313398785938,0.8132640372920477,4.231606157450181,1.8014934189600589,27.747259640767002,38.0,74.10470832176244,92.180226320693
E10000014,Hampshire,61.648565062158795,15.047282643188383,2.127158556,480.10474326235,30.643754567097996,14.341089625366955,91.8733474,69.9440080090864,59.7875521695326,37.5,681.8761597,12.111116113637399,1.9,16.4,9.35599,75.7329499281115,21.3,0.4193936347807357,66.0,67.6,19.0,9.810951260935793,2.6415191051762275,0.1,222,45.5,51.0,181.63521778208363,7.904320640202223,3.5249330262725,0.9031958733556124,17.4,3.8653732294940113,528.6062133,3.389045366972109,6.2978753992892536,7.95,8.05,7.69,2.71,10.881176845652867,0.7963238957717361,13.86,218.6882451,591.8229067999998,9.8931,50.4,263.79,0.002778103,7.5,8.376467969054376,5.179729311723405,10.01,0.9661051937364672,0.9661051937364672,0.5745613279950509,5.099479983999999,67.79584191757958,82.8332646593635,0.8344212061863109,4.0382652744859024,1.7935233393079515,26.199812319365,35.0,73.81000382665266,91.94013104626859
E10000015,Hertfordshire,59.7407686464902,13.084075526066098,2.5001978,567.344487167902,20.8565159127723,12.714926575066853,65.18646846,68.4647766952652,57.4099714092756,37.5,638.1451416,11.0370885950085,2.5,26.2,9.61851,72.1554675438008,14.7,0.4529466497799068,65.0,71.3,17.9,8.215217785244562,3.3388010676295203,0.2,243,46.3,34.0,191.0041727988186,6.996648185673977,2.8439714685443,0.7361340165786485,16.8,3.2853209043294336,563.6513527000002,2.776114873258883,5.809518806471948,7.75,7.98,7.74,2.76,9.206190479744057,0.8085884803239024,13.66,105.8938541,273.67254510000004,10.7366,46.6,276.92,0.004927549,8.7,4.211683590373411,5.080724240304708,11.82,0.7558493277355043,0.7558493277355043,0.4759782680488495,60.4140451540899,65.9,82.63250308653998,0.6348121708561791,3.552561586294184,1.4520574899906116,24.447914931501003,32.0,71.17950380144775,90.72585209772848
E10000016,Kent,62.952642035222595,14.78432103310802,2.488075287,509.693095085896,29.317502549021807,16.288410213065948,84.56806324,67.8412858318911,59.1338788032936,37.5,497.4348755,16.0830386677313,2.7,32.0,11.57894,74.16737830913749,19.2,0.4620075905303905,65.0,61.3,23.4,14.327722244949946,3.717589004757384,0.3,230,49.2,57.0,213.54382787996673,10.52458765411574,3.81679389312977,0.8011513366815122,20.6,4.735828059045874,571.3125771000001,3.0798385188404356,6.613832040656889,7.68,7.97,7.5,2.86,10.306063918971256,0.8384201875951468,12.27,166.18795780000005,343.2259959,10.615,49.1,427.96,0.002744724,9.5,6.784622340058697,14.279870014588626,9.88,0.936753098474498,0.936753098474498,0.5144240195132493,6.762193851,64.0981936607669,81.68161093657937,0.6773107751542451,3.776147032709543,1.6673877566021644,28.609412062754,30.0,72.51702198555721,87.23498191570717
E10000017,Lancashire,63.914169228786,14.967106904224215,3.0690758189999996,624.5064972808229,44.8810584359492,14.844955423075163,112.0078696,65.2529253067369,52.97803032782721,37.5,641.9967041,22.8907439491783,3.0,32.8,9.57226,69.35105551211879,21.0,0.4667072308375405,61.0,64.2,25.7,18.025674311793026,3.9197588727425514,0.3,287,49.0,75.0,260.5928095319319,11.2,4.72638086965408,0.8905082299257328,22.1,4.97724228303668,600.0826182,3.0253167082957786,7.04565590777447,7.8,8.03,7.49,2.94,11.808720686364,1.016725923018848,12.27,189.10369740000002,439.3208504,6.9982,44.9,349.33,0.002593203,12.6,6.997398577577994,3.2449837958821988,5.45,0.7719005454068919,0.7719005454068919,0.4771617624422248,68.99417983034559,62.821668420899364,80.42294303389345,0.6276865722275935,4.5912725204625655,2.007742682200811,28.239655130214,57.0,70.55111851815741,86.74439510563049
E10000018,Leicestershire,62.653475418055,14.951385408462805,2.622018638,556.29035833102,19.7167122260655,12.089227947355305,64.39634928,66.2409579069382,58.147161194280606,37.5,534.4730225,12.2515654778111,2.3,42.9,9.44805,70.1390644753477,20.2,0.3970357702721961,62.0,66.2,24.0,11.131122466720367,3.5132507113756346,0.1,377,42.1,37.0,189.48829127862163,7.9,3.66213259773614,0.897973795374812,20.0,4.201173530061027,744.3392514,2.9417913653612087,6.7980056794932375,7.75,8.05,7.7,2.97,11.499419643810839,0.7550655115629699,12.14,131.2360991,261.06823430000003,9.7413,42.8,169.02,0.002445704,7.9,5.338178739018452,1.3039471930363424,7.74,1.0311622950629664,1.0311622950629664,0.5269956911789422,54.23406141881046,65.4525992014048,82.46715472927157,0.6735141707866995,4.013317104603709,1.7305649029856087,24.955971512660003,34.0,75.57172974756169,94.93941920915537
E10000019,Lincolnshire,63.6899159302501,16.604158593459953,2.411764706,590.9840621807,21.5938088460315,16.31482472033665,69.19812823,63.1052250740199,58.0847940779384,38.8,453.9184875,17.955801104972398,2.8,20.7,11.3109,69.6270198031831,18.8,0.6144872996104348,57.0,63.1,28.5,15.677413931048989,4.329326478258611,0.3,362,44.4,48.0,233.67306538724205,9.8,3.29771797915842,0.905373436056138,24.4,7.059194996165933,582.7909043999998,3.49914232058512,7.794182648221081,7.71,7.98,7.54,2.78,10.850995938728426,0.8060560567342062,15.79,139.43359750000002,290.5821318,8.7854,47.2,444.0,0.000723775,9.0,11.06653200275505,8.38690524527704,6.88,1.575098080197452,1.575098080197452,0.7429698031473526,48.40309330365521,62.05724302455765,81.1862151227883,0.9284019841566344,4.411154981179831,2.206742742243624,29.3023598742,36.0,72.53183519452959,88.48572142655695
E10000020,Norfolk,62.15267647677171,15.852512573276119,2.451352034,660.283358843841,29.7867975444632,13.803275414908892,76.82008122,66.4938543777032,61.197779140933505,38.5,573.9418335,18.590181349116,4.0,23.8,11.53342,70.0566134843026,14.3,0.6605402663897308,57.0,62.1,26.7,14.300010129231179,3.893525306381416,0.2,293,41.0,65.0,215.15055610592282,10.578761987439727,3.2114716755666803,0.9339504901580142,20.4,4.442318450920476,578.3070504,3.3414698100700995,7.036874564549843,7.85,7.95,7.55,2.62,9.375219071261562,0.8972631953283344,15.5,170.0926205,412.72961,9.2545,50.5,313.45,0.001047829,10.9,5.534083593922942,5.676821870234531,8.86,1.9050687674617928,1.9050687674617928,0.7263891294426696,52.83562817929853,62.89652311356984,81.98216119947905,0.6533517017488009,4.538533476031155,1.9663039576137955,27.416767266658496,39.0,72.7745892574082,92.53721924867891
E10000021,Northamptonshire,65.6779156118391,14.300001788218706,2.44958555,702.2884720164619,35.2844633434751,15.991074852032288,129.1740934,63.6328853172145,53.729356782919204,38.0,642.4303589,19.0944247502417,3.3,27.4,10.41717,69.77105563037401,17.1,0.48460726885357297,57.0,61.3,23.6,13.026085490057461,4.397760550667895,0.3,401,39.7,61.0,236.1884799024297,10.256009458717145,4.5078332840674005,0.7066018479963009,21.4,3.957936735598613,605.4522445,2.784639712250065,6.6613545048685,7.79,7.87,7.51,2.74,12.311262941038413,0.827178880626183,12.31,280.640479,725.853232,9.8087,40.7,185.51,0.0024353720000000003,8.1,8.184800950952734,7.150479824179144,8.14,1.2018469554471145,1.2018469554471145,0.5324349137692608,9.69227303,63.93599079341993,81.16849215268567,0.7023478692108449,3.984470597852605,1.6037256259404118,28.1460430832045,56.0,71.94003657305885,92.95420735577449
E10000023,North Yorkshire,59.496715222325,16.243099148077572,2.035975489,639.98796308176,43.144189584652004,15.797347101938579,97.50176425,69.4250621642293,61.483632199639,37.5,427.80981449999996,9.98336106489185,1.4,27.9,10.18313,71.6429954809554,18.5,0.5165975906696081,59.0,70.4,27.1,10.93349050819691,3.6276010287214713,0.1,303,47.1,36.0,197.15919464777082,10.8,1.96475351274113,1.0113075888353324,18.8,5.0462454526734835,506.5129038,3.696159343122969,6.450192345557211,7.81,8.04,7.47,2.69,9.622957992998833,0.7855411388857751,11.39,189.34605,503.9259092,7.0753,49.6,261.0,0.000682622,9.1,9.85624889197355,2.1254575864938614,7.81,2.4231474920417964,2.4231474920417964,0.6560599575235476,5.685715827,66.52354614613665,82.42648941440373,0.8967936270760873,4.430907409483242,2.274899114449053,25.904973060692488,39.0,74.60639886230227,92.79189463461123
E10000024,Nottinghamshire,64.4409717007591,14.93296438524155,2.414381315,670.086889155623,,15.240453823495967,,66.43030456036689,58.6773964945978,37.5,563.1195068,16.357171078625,1.5,22.3,9.70641,68.1432225063939,16.5,0.5810039945560048,62.0,65.2,28.3,13.738180548779669,4.322136672816932,0.3,354,40.8,47.0,226.75930175545415,7.80676672635011,3.9967718381307407,0.9763498508354392,21.3,5.613312757841406,589.0516690000002,3.1613453503500164,7.1048881449478625,7.77,7.95,7.58,2.97,9.766431074011225,0.7276767406790164,8.92,196.7358356,498.210473,9.2748,46.4,335.22,0.002338193,8.8,6.8756578385913,5.869039715058122,6.0,0.9101075134712804,0.9101075134712804,0.4956206815177826,8.833428793,62.04352663260178,81.07229715437164,0.6456500287009217,4.232159538605256,1.909358782366482,26.321296311486,39.0,75.64972741122247,92.58514832209521
E10000025,Oxfordshire,56.0366575992348,12.388301868695748,1.94853488,465.207167043943,40.8988396414925,10.736183628253748,59.78532258,70.11418020379021,63.4371371467161,37.5,668.59021,11.125413755057002,2.0,35.0,10.25198,72.5253807106599,20.8,0.3700625029972665,61.0,67.6,13.6,9.353956515113328,2.528960471481909,0.1,227,48.6,47.0,179.387065605383,9.214173562979664,2.8693157116772503,0.7465191745128443,16.3,3.2895697782499003,596.7227738,3.107965535431686,4.974761435866568,7.87,8.04,7.58,3.12,10.326317886070909,0.8480265997410361,13.98,178.75811519999996,435.4301931,10.0942,51.6,257.1,0.001929104,8.5,9.309862160510123,13.041363100855165,11.39,1.2311499991208072,1.2311499991208072,0.5064522363739735,56.26835315425149,69.3023119845731,83.10495425265661,0.7880527849658983,3.5498292224158234,1.4362634610568494,24.663298119289998,26.0,71.15126196782545,92.93835182155563
E10000027,Somerset,62.8801177904065,16.5331437939545,2.1964612569999997,668.01560516458,54.9874531391456,14.177451706157296,120.9845328,68.3445706768175,64.3179561389862,37.6,429.0177612,15.061921231730402,3.5,20.4,11.36801,71.0402684563758,20.2,0.4952890114059177,59.0,62.9,25.5,11.761432829906607,3.937718099046281,0.1,284,44.0,43.0,193.78218229631028,10.865763146982632,3.09823218516494,0.9774017151408866,20.4,4.658036491162815,546.5208884,3.6713730056397487,6.858216396790727,7.89,8.16,7.66,2.73,11.697009548985875,0.8423906249441918,15.42,284.8011726000001,783.5144429,8.1386,48.3,218.71,0.001325042,10.7,5.2927843781912385,10.26666306432875,8.35,1.4427673520114557,1.4427673520114557,0.6227199992795324,13.96356235,65.16012428065815,82.29162204270571,0.8502409621297491,4.40830853963004,2.1782860734988962,26.3244848214465,51.0,72.60907187733976,91.23221570504023
E10000028,Staffordshire,64.9550780439164,15.974136203420999,2.170522485,734.100870472975,29.8152049647253,13.502333074957654,73.79709083,64.9245778063628,55.932212371747596,37.6,499.68103030000003,18.5524675515143,1.7,22.9,9.97381,74.4567488508149,21.2,0.4753731133005852,63.0,61.3,28.8,12.56215600149284,3.411324778227544,0.2,318,46.1,59.0,221.70284236212783,9.707162995718106,5.48851693265862,0.8708106897405369,20.9,4.272175890826384,592.5451578999998,3.2610310153367363,7.290841815799704,7.89,7.98,7.59,2.53,10.453577885344377,0.7221586957290549,12.45,185.1575179,424.6981969,8.4049,41.7,220.0,0.002362663,10.6,8.08426845058265,4.823012660408233,6.53,0.9305481468722188,0.9305481468722188,0.5627595670771969,55.442827204088076,63.85233726638532,81.30831028048118,0.7110765124855702,4.124591825908594,1.9132843720897328,29.235234893685497,39.0,72.27154856019325,92.72248844673516
E10000029,Suffolk,61.52400744660051,15.48700221452326,2.415666095,548.120748491209,32.8577718487754,13.8228239129803,82.71047297,67.17430277186271,61.3699484235635,38.0,487.900238,16.2910441461974,4.0,22.1,10.051,71.0878207444886,21.1,0.4965316090401932,57.0,62.4,25.9,12.915784342477588,3.6626123876783736,0.2,335,50.8,55.0,193.01649387432656,8.907068057497511,2.6733429517100897,0.9438087228039312,19.1,5.0497600017842545,547.8841792000002,3.390586861524137,6.623157067033615,7.78,7.99,7.67,2.74,10.480585872843164,0.8819512496238398,12.36,198.9803319,450.76594410000007,9.934,48.1,364.39,0.001135707,10.7,6.979332566734103,8.454671073663963,8.66,1.7077541883647869,1.7077541883647869,0.6688628071093216,11.995593,64.16050677826831,82.51769562655718,0.8106547835372584,4.368282162671008,1.945591143964588,26.622166740877,37.0,72.83085823502624,91.18566033941912
