Area code,Area name,ow_obs,hyp_ten,low_bw,alc,Li.2.1.n,smoke,Li.2.3.g,activity,eating,Li.2.6.c,sti_screen,teen_preg,in_eet,Li.3.2.b,pupil_abs,ey_dev,training,Li.3.8.a,Li.3.9.a,ks4_dev,low_pay,pov_child,unempl,Li.4.3.d,wp_safety,Li.5.3.b,incare_child,avoid_mort,suicide,inf_mort,dementia,disability,diff_adls,kidney,frailty,cancer,diab,srwb_sat,srwb_worth,srwb_hap,srwb_anx,depres,Pe.3.2.b,semh_child,self_harm,Pe.3.2.f,air_poll,pub_greenspace,priv_greenspace,Pl.1.3.a,env_noise,road_safety,road_traff,Pl.2.2.a,Pl.2.4.a,rough_sleep,house_afford,GP_dist,pharm_dist,sport_dist,crime_pers,hle,Pe.1.1.combined.b,musculo,resp,cvd,ow_obs_child,drug,can_screen,vac
E09000020,Kensington and Chelsea,49.969928749016105,9.01,1.96211096075778,476.14,11.69,14.9,54.58,72.7892588126942,56.3175575578431,37.1,2284.875977,5.17866390471258,3.2,50.3,10.77238,70.1127819548872,15.3,0.23,76.0,73.7,21.2,6.4,6.0,0.3,264,35.8,30.55,167.2,9.746384173213354,3.356367226,0.5,19.0,27.83,1.52,427.2,2.28,4.39,7.23,7.46,7.38,3.69,8.57,1.49,12.12,63.86,106.34,12.9743,355.73821780000014,81.7,60.6,55.8861901812521,1922.84,0.029298033,12.4,14.12,12.804343233224705,29.28,0.28,0.28,0.26,124.2085315,65.19425469119125,85.04281836398907,0.315,2.3200000000000003,0.9540000000000001,28.63343184817565,24.0,51.8311493440551,73.70718312350505
E09000021,Kingston upon Thames,51.0112639508397,10.31,1.6666666666666698,498.72,12.96,11.2,47.65,67.1076466621999,60.8679012227421,37.5,1003.230713,7.903650733910428,1.4,63.2,8.0579,76.84952189229999,14.4,0.29,71.0,79.2,27.4,8.3,4.9,0.2,190,51.4,32.89,174.5,9.97074680076548,5.61272217,0.53,15.3,27.5,2.35,524.2,2.38,5.16,7.78,7.95,7.59,2.81,8.13,0.86,11.24,113.96,258.88,11.5436,699.9944573,86.5,59.6,7.857701676561098,506.68,0.017479401000000002,10.4,4.75,13.107653729982333,13.6,0.47,0.47,0.37,63.45814099,67.44486578902378,83.21939590813244,0.5700000000000001,2.865,1.0559999999999998,20.14614522128705,22.0,66.3530774805007,85.04785359068484
E09000022,Lambeth,53.151987886339704,9.64,3.0269675288937794,603.22,15.98,12.4,80.78,72.3629207571232,53.585675646140785,37.5,3808.657227,21.6279069767442,2.2,31.8,10.92727,72.2084367245658,22.2,0.34,70.0,59.6,21.4,14.9,6.3,0.6,255,40.6,65.46,264.0,7.180064506908197,4.761520458,0.4,15.9,24.47,2.07,462.29,1.7,5.74,7.22,7.6,7.26,3.67,8.39,1.3,17.56,90.02,205.9,12.7253,309.5964604,75.1,60.7,24.5016288018858,2422.34,0.019817283,11.2,16.05,15.34132923413016,14.72,0.35,0.35,0.34,92.54196621,61.84424316620489,81.43636539364317,0.39,2.76,0.736,31.682955875103197,39.0,61.95140554494981,81.03698805969171
E09000023,Lewisham,55.6040328808086,11.31,2.55298651252408,546.57,21.98,16.7,85.67,71.6251710786686,54.7392939941037,37.5,1976.5175780000002,21.1652253072371,1.9,49.9,9.86088,77.9026217228464,21.5,0.45,69.0,60.6,22.8,15.5,4.8,0.6,322,40.8,70.6,252.9,7.945359684104407,2.862049227,0.48,16.5,26.92,1.84,510.99,1.89,6.36,7.49,7.81,7.55,3.37,8.82,1.33,16.02,113.7,291.98,12.3577,303.4404928,81.8,55.7,15.28520796819,1430.15,0.016630795,12.1,18.77,1.6472510674186915,13.18,0.42,0.42,0.42,76.14912234,62.67592081334669,81.52908188814507,0.44,3.3200000000000003,0.9159999999999999,27.717976519853448,30.0,64.44327376567773,84.9106408702241
E09000024,Merton,58.410697041001995,10.53,2.62495505213952,559.3,17.73,10.9,59.24,68.32996302733379,56.9235360698424,37.5,1265.112305,11.821974965229499,1.6,19.2,8.576089999999999,73.5270379338176,22.7,0.35,69.0,68.2,35.4,13.1,4.3,0.3,274,40.6,32.76,193.8,9.705130865778552,3.073336159,0.58,13.9,27.94,2.5,544.89,2.15,6.27,7.84,8.03,7.57,3.13,7.96,0.94,15.85,92.86,256.27,12.2926,389.4062765,88.0,53.8,9.99811815001484,1146.54,0.011544248,11.2,10.04,11.154976574549194,14.27,0.47,0.47,0.36,59.69367464,63.629492303066165,82.67183077415538,0.48,2.79,1.002,27.21521154221849,17.0,64.87764509482315,83.25801357756863
E09000025,Newham,62.9707179987142,10.44,3.7450199203187204,545.16,7.76,18.2,49.72,53.117633284360195,41.9795650497894,37.5,1363.165894,13.212911858170301,1.8,34.2,10.08016,75.7981462409887,11.6,0.37,76.0,65.4,34.1,20.8,5.6,0.5,370,42.3,46.99,234.2,7.198246009178237,3.282213797,0.27,14.8,28.2,3.2,350.4,1.07,8.67,7.54,7.73,7.54,3.16,5.72,1.12,11.84,72.75,187.37,13.4912,337.6552468000001,82.1,42.1,17.857185692955394,1281.28,0.018432851,16.1,16.71,22.442863027513813,15.67,0.38,0.38,0.33,88.91919149,59.8101759918183,81.65718185821223,0.345,2.69,0.7659999999999999,33.012748359575504,24.0,60.95961608443657,80.09106841324757
E09000026,Redbridge,56.36457027146921,11.65,3.53510895883777,425.14,10.96,13.2,69.2,60.2505202540962,52.6497185261026,37.5,774.8200684,9.90469071201644,1.7,36.7,9.93639,75.0,10.1,0.39,71.0,74.4,49.2,15.8,5.0,0.3,295,46.7,29.38,182.7,7.063945165887492,2.851439977,0.56,17.7,28.32,2.53,456.41,1.94,8.93,7.54,7.75,7.45,3.05,5.9,0.89,10.68,51.61,123.6,12.6684,434.034085,87.8,44.6,14.2657385665287,871.16,0.015340754,12.7,,8.556628425119628,13.09,0.5,0.5,0.43,69.65095538,64.72070967359753,83.13101613253558,0.52,2.7750000000000004,1.052,30.8209236062577,20.0,63.523817995628576,81.07015329476948
E09000027,Richmond upon Thames,47.6682021031125,9.75,2.05348615090735,525.12,33.21,5.9,64.42,77.1736957543768,65.9307088845234,37.5,934.2702026000001,10.178117048346099,1.3,32.1,7.86101,80.50096339113679,19.8,0.27,81.0,71.7,22.7,5.2,3.8,0.3,199,41.5,23.27,163.7,8.73287613341237,1.507882111,0.64,12.7,25.34,2.2,488.67,2.67,4.0,7.7,7.76,7.48,3.34,7.08,0.87,11.86,132.21,301.86,11.5854,381.9099607,87.9,65.4,6.73261871347649,813.4,0.009508527,9.9,,7.110063787429406,14.85,0.44,0.44,0.34,59.14049486,70.76918498354529,84.50462662007881,0.5800000000000001,2.815,1.062,18.84375398000445,26.0,67.95202863125084,85.67470155191063
E09000028,Southwark,50.51794923349,10.43,3.3444816053511697,565.38,10.35,14.5,72.69,73.8217943808355,50.499730704348295,37.5,3089.391357,22.4691954578401,1.6,34.2,9.89114,75.1762632197415,24.9,0.36,69.0,68.2,14.2,15.7,5.9,0.2,97,38.5,76.26,245.6,6.773078014469789,2.908534252,0.31,16.7,26.74,2.03,502.95,1.79,6.24,7.34,7.5,7.28,3.61,8.41,1.22,16.06,122.35,308.61,12.6851,235.9077442,66.3,60.0,32.6455606828555,2253.9,0.017709,9.9,24.61,14.814534634490759,15.31,0.39,0.39,0.31,101.7727009,64.50238293365611,81.95350820788259,0.395,2.81,0.7559999999999999,32.625272769683704,36.0,62.0692916783785,83.83613695271495
E09000029,Sutton,60.0702114683626,12.8,2.24867724867725,579.04,21.09,14.1,108.5,57.4523769805654,48.629739127518214,37.5,776.828125,14.1225961538462,1.2,20.5,9.75021,72.70550678371909,17.9,0.53,74.0,79.6,44.7,10.8,4.7,0.1,787,40.4,45.29,194.7,7.6625591080036735,4.455760662,0.77,9.8,27.65,3.6,610.18,2.89,6.81,7.88,8.04,7.79,2.64,9.95,0.98,12.94,157.53,364.82,11.4547,432.9086998,87.7,42.3,5.83427767564162,859.44,0.010800358,8.4,9.65,2.4446889133357783,11.44,0.54,0.54,0.37,54.03740374,65.40486101943527,82.29010341034103,0.8300000000000001,3.69,1.308,25.56095462931565,34.0,70.03135410219267,88.38925415182638
E09000030,Tower Hamlets,49.1071865087386,7.37,4.400301734976111,492.56,21.85,20.3,50.48,67.1876089191666,51.3817860879494,37.5,2431.991455,11.440677966101699,2.7,22.0,9.39685,69.3877551020408,11.6,0.35,72.0,63.8,11.6,21.4,5.6,0.4,122,44.4,41.81,258.1,9.808344719359654,4.271930471,0.29,16.7,27.38,2.69,568.66,1.3,6.67,7.82,7.78,7.73,2.77,7.73,1.35,16.58,64.88,161.68,12.8954,209.1384991,60.3,56.5,12.9459718921641,1817.13,0.031484302,9.5,18.18,3.1475740073338474,14.5,0.35,0.35,0.26,92.05080184,58.63588580601503,81.16411419398499,0.325,2.765,0.69,31.43195842907225,38.0,59.42889411726871,86.13994773795669
E09000031,Waltham Forest,54.4892021968034,11.03,2.78456277479238,485.35,10.01,11.7,68.53,63.0143656768468,52.6843595335649,37.5,1499.464111,13.1788229947739,1.7,26.6,12.66623,75.4133911629168,18.8,0.41,70.0,63.0,39.8,19.0,4.0,0.6,288,41.2,44.01,222.5,8.919991118471016,3.104244874,0.45,18.5,27.94,3.58,486.36,1.79,6.92,7.46,7.81,7.51,2.98,7.38,1.18,15.97,53.1,135.46,13.0601,429.15389960000016,86.0,53.4,25.432782652512607,1170.43,0.015675299,14.2,14.86,7.95084929526563,15.18,0.42,0.42,0.37,75.19696422,63.990453198409824,82.53567979761475,0.4300000000000001,2.88,0.912,31.427845351968546,24.0,65.55661842221944,80.4820701131135
E09000032,Wandsworth,55.2234054524397,8.06,2.60257913247362,548.64,15.88,12.2,63.61,72.2859274997345,59.3422778028243,37.5,2178.578125,11.299435028248599,1.5,45.8,10.10449,76.3423878711308,18.9,0.33,71.0,71.4,22.6,9.1,3.9,0.3,256,40.9,48.72,213.5,9.627761658006534,2.381285894,0.44,10.3,21.23,1.41,430.67,1.81,4.34,7.65,7.71,7.5,3.15,7.29,0.97,16.84,84.93,245.76,12.37,372.0302431,72.9,63.5,11.051429124757302,1778.73,0.016112772,10.1,,7.657577632522037,14.88,0.41,0.41,0.33,70.28737357,67.28668469770948,82.32148501871512,0.455,2.475,0.728,25.5536556803778,27.0,63.34849954997965,83.49057444987804
E09000033,Westminster,47.9758611199959,7.83,2.70034843205575,487.01,10.97,11.5,55.17,68.83359083463321,58.24510268851071,37.5,2587.010986,6.76868746321365,1.1,66.3,10.63982,71.8419195483416,21.6,0.27,72.0,73.6,12.5,8.0,4.9,0.4,172,34.3,45.17,165.5,5.9430851878507225,3.008502289,0.47,19.4,27.53,1.36,380.12,1.86,4.28,7.66,7.75,7.38,3.36,5.91,1.44,15.81,65.11,91.14,12.9499,298.25989310000006,63.0,64.5,64.5036776183978,2679.51,0.026209477,11.7,12.88,119.84772289326504,22.0,0.2,0.2,0.21,245.2609234,64.18856041735206,85.14083595745016,0.385,2.14,0.868,29.421153050361845,30.0,53.54555729313378,75.38238000934656
E10000003,Cambridgeshire,58.9325633418682,12.688943437731929,3.0351953503390403,690.41,34.66,13.660069196079093,68.47,68.57366798204471,59.6875333653383,37.5,550.3585205,11.425194523786097,2.7,27.1,9.63083,71.1776718856365,20.3,0.4696739885109433,61.0,66.1,17.7,9.892152661163317,2.906078909317525,0.1,266,47.6,52.48,185.48192413604684,8.755491236836809,3.533400181,0.6757108836208414,19.2,27.96436740098712,2.676892541263319,545.06,2.9918303484037416,5.750931617232513,7.8,7.95,7.65,2.83,9.597987325022633,0.8211901130456704,13.69,243.52,506.72,10.062000000000001,2317.542720215094,90.45659190857715,51.5,5.11656429936085,261.12,0.001688376,9.5,11.896132529938535,8.74928240534658,9.01,1.2006264639698412,1.2006264639698412,0.5775585511188337,58.0676058586423,65.49999263218325,82.74999048323667,0.8190069774202033,3.9939188837109763,1.5206170685301523,22.95756559776815,40.0,70.38537837281275,90.71148486740441
E10000006,Cumbria,62.6173973461077,16.36547020526531,2.65170831208567,658.14,52.18,13.70816736421802,105.02,67.1907361360243,58.0741150311907,38.8,603.1246947999998,15.649867374005305,2.2,20.3,11.03785,70.0138641315112,22.4,0.5499940954523368,65.0,65.0,24.5,15.424995189301006,2.865595083465628,0.3,295,51.4,71.8,238.751954947804,12.4,3.731343284,1.0366836962855557,23.8,34.765122265122265,5.351259758526616,576.35,3.9755996987712727,7.494165945909402,7.84,7.93,7.54,2.59,12.9876903325687,0.9993204930394096,14.89,225.74,548.05,5.9612,1327.3374720120264,90.61088547844109,46.2,4.53813143559497,313.96,0.000585564,13.3,8.553160670567797,2.004457914401629,5.47,1.7732133063934192,1.7732133063934192,0.5496134002020494,62.807684289860646,64.81789139045236,81.1740845640705,0.8578050800603305,4.706892446244418,2.421561472148926,30.637653652458148,50.0,74.47628316986666,93.95350846971115
E10000007,Derbyshire,65.2709102782609,16.543482362755224,2.38059589758946,755.41,37.0,13.863243366133174,109.96,67.2580233490757,57.3849492455577,37.5,551.3812866000002,15.770020533880901,2.9,17.4,10.25546,70.83283403235471,20.9,0.6801412171287837,64.0,64.0,28.7,11.663271501817515,4.067129733138058,0.2,288,44.6,46.96,220.98787515292497,8.4,3.5966489760000004,0.9659023198538176,23.6,34.24036281179138,5.8606288507974185,578.26,3.5069665130690395,7.606581538350025,7.87,8.04,7.69,2.7,12.510341431636446,0.8909241677921665,15.15,260.42,568.54,7.8029,1219.0496349696014,92.86755871108684,44.0,4.46656704721663,222.81,0.002104134,10.6,,5.149835079671717,6.14,1.0755905227961846,1.0755905227961846,0.4835402980875271,43.95698254833937,61.628615623845995,81.27993812661559,0.7612847281466476,4.647031659648844,2.1603886946849924,28.442679740806252,53.0,74.70821659580379,93.41475756019628
E10000008,Devon,60.12264514509621,15.96955248463578,2.57773481553085,546.76,46.07,13.32552654013776,87.07,72.7569187218393,62.2880116773079,38.4,555.1372681,13.769063180827901,3.1,42.2,10.26217,71.7189912506433,23.1,0.5313178658518596,64.0,63.9,26.5,12.202298795653384,2.3849478049406123,0.1,289,42.8,47.95,196.06777700097828,11.217459104483762,3.346915017,0.9952909997934762,21.3,33.53451927149513,5.006908071906394,579.82,3.874053806516661,6.887300541659662,7.82,7.99,7.82,2.74,10.6248487639625,0.9311531598789592,16.96,210.4,593.85,6.4622,1585.1172550401902,88.917619907155,54.3,4.15866243654386,267.35,0.000880374,10.7,14.052193862919411,6.91575106313955,9.54,2.098271074808308,2.098271074808308,0.6571037966215927,5.6357084120000005,66.70239461024083,82.39190567921476,0.913887722133008,4.5495535364963535,2.197978118734535,24.45704583492105,31.0,73.93568527654075,90.96059219450159
E10000011,East Sussex,61.783562986259994,17.04442754239184,2.66005410279531,,,13.726010746677725,,67.42964629480271,61.320483504593106,37.5,647.963501,15.5943167379,3.8,31.6,12.47819,76.47058823529409,14.6,0.5921882689812535,64.0,61.8,27.8,15.609459600786169,3.7298589949331937,0.2,267,51.3,56.86,214.92714077065943,13.6603929990382,3.311916275,1.1705963938973647,20.0,34.06473700591348,5.6144485435824025,,4.0701534606952725,6.914066661883049,7.65,7.81,7.58,2.83,13.612906778261108,1.1525211399937365,13.9,,,9.6703,1310.0205511782985,88.29948386391499,47.0,5.15002108118101,440.89,0.001672683,9.3,11.97988918201573,13.343190465028215,10.1,1.0313300997133017,1.0313300997133017,0.5444162173858165,53.026560161560795,64.22787356425465,82.15884419120431,0.8355799238709807,4.3863809225537995,2.2162766766587616,26.4534077545894,19.0,70.38793946616386,89.24097687201538
E10000012,Essex,62.5373773255583,15.167911169706136,2.27673126439897,618.35,19.46,14.023876545916664,70.03,66.07151449929171,55.8112562728685,37.5,576.678772,14.1055143612034,2.5,22.3,10.42928,73.7676056338028,15.5,0.4311576763513647,66.0,63.3,23.5,11.230213011008523,3.505461562198024,0.2,255,47.0,33.02,205.5540718951064,11.661548486220331,2.963263649,0.8581741752098254,19.2,30.905039424065823,4.498693238760102,585.05,3.186941577489917,6.704762161697335,7.71,7.86,7.58,2.79,9.899688239832338,0.8149294200790083,13.33,166.54,309.08,10.2802,1053.3178087385104,89.26397215596855,45.6,4.82930593312503,259.09,0.002873282,8.8,8.786588670881699,4.736886268714084,10.28,1.0394409594495468,1.0394409594495468,0.5336431459962484,69.89275689487631,64.76465064787071,81.78493616030707,0.6762213340030186,4.040058085105948,1.6855678606609183,26.642570296149998,38.0,70.65659803250108,90.70836315255016
E10000013,Gloucestershire,61.3557057065787,14.103082059783695,1.9159663865546204,673.77,30.15,12.20741352804321,87.87,70.6801632755263,61.39643115536511,37.5,609.6781616000002,10.8060747663551,2.4,17.5,10.88317,69.1601049868766,17.0,0.6100345340534249,63.0,68.9,19.7,10.329671790112352,2.7738912617313654,0.2,222,49.2,51.73,206.38739263019332,10.390484837781225,3.346007605,0.9487190203535754,18.3,30.270984798413743,6.410580877991859,534.43,3.398918624396118,6.842056122847566,7.89,7.97,7.6,2.87,10.196227683616913,0.8013572146142046,15.37,212.09,536.36,9.1656,1373.6973391651375,90.48218777676381,50.3,3.5084664517011,179.54,0.001633294,8.8,11.276145849450009,2.9989361668544947,8.46,1.2327839913630638,1.2327839913630638,0.5554335672503543,50.38054921569928,67.64155909956152,81.9828257239274,0.8570800320693057,4.293150926661186,1.853570040973393,27.9298355133041,38.0,73.55752757793172,90.82774059236904
E10000014,Hampshire,63.1353065304512,15.293446764300878,2.1660359127143898,521.36,31.16,12.253528186840812,93.32,70.0460402822389,58.0257674743793,37.5,704.5866699,12.422923467537196,1.8,23.1,9.68084,76.7458416930943,22.1,0.4522825249466388,68.0,66.4,20.7,10.072557610316236,2.9619975354497075,0.1,216,45.5,56.26,180.19688828728286,7.980543279500508,4.062695322,0.9349638913999572,19.4,30.03419220906093,4.055072959633016,517.31,3.7920922383559375,6.515106710490228,7.99,8.1,7.71,2.69,12.142861668608214,0.8088703674414622,14.25,244.81,626.16,10.0351,1080.6782664665002,90.65024729855456,48.2,3.94707293632967,256.62,0.002769857,6.8,8.138211424238813,5.2313567523737285,10.28,0.9630797869094015,0.9630797869094015,0.5740809087447941,5.159755859,67.06610603960137,82.8343595511496,1.0646149037064483,4.143420138107959,1.8522398649972216,26.531923091759356,37.0,73.59351686252742,92.52365959949309
E10000015,Hertfordshire,60.432458315427,13.067094207006367,2.7222356058781005,628.29,20.43,12.101379304521833,66.2,67.1157124332605,56.5330094890742,37.5,658.2074585,10.3775003759964,2.5,25.1,10.32705,72.74053490795409,16.9,0.4823176371382226,67.0,73.1,19.3,8.543365854276342,3.3798709012846544,0.2,221,46.3,33.05,190.37881607443646,7.885712877903312,3.125801861,0.7762777923466719,17.3,28.17204301075269,3.179991282742441,555.7,2.9823137113882865,6.015488591417135,7.66,7.91,7.66,2.62,9.992005832929944,0.8300605664700127,14.01,116.69,314.4,10.4397,979.9441879655284,84.7317150525008,46.2,4.55541109844055,253.1,0.0049367890000000005,7.6,,7.430141890380077,11.88,0.7581515833379069,0.7581515833379069,0.4760521207566925,62.28907473625107,65.74276899435561,82.63305602580286,0.6893991048935455,3.619934015995076,1.4733182479849127,23.96399357249955,29.0,71.15529000397464,88.65730800043688
E10000016,Kent,62.7935611098265,14.800885212390394,2.37313132667426,534.76,25.76,15.047607360085886,68.83,68.2036188691395,57.061723281797704,37.5,537.9428711,17.201658731377698,2.9,31.6,11.87514,75.1407440114803,20.0,0.4794685632312057,67.0,63.3,23.5,14.781389218441909,3.8631100653248094,0.3,240,49.2,48.95,212.754115934804,10.022800997175596,3.968942065,0.8085231981584282,20.9,32.627993970185926,4.688925199798466,573.2,3.3683311013985784,6.764690258221441,7.74,7.92,7.59,2.98,11.307609204243967,0.8464811260808986,12.9,177.49,357.59,10.4405,978.1692866417876,90.04904841387659,48.6,5.010841861955219,387.81,0.002772127,8.9,12.597340325448995,13.642538710703594,10.27,0.9389044021412408,0.9389044021412408,0.5142359253944383,7.43428047,64.3599988014966,81.68181436839828,0.8337202965941313,3.873351987925641,1.6939031447724393,26.95741727575675,31.0,71.89164892135649,89.71514014441526
E10000017,Lancashire,64.6276361153019,15.180127711274256,2.902088418768649,664.32,40.32,14.239610413758733,97.74,66.4633894040166,52.121862444317706,37.5,682.6047363,23.097753942547694,2.2,32.9,10.34463,69.5047537959415,15.4,0.4757002645471698,65.0,65.8,26.0,18.51040375917418,3.913040007338522,0.3,291,49.0,79.24,263.5268212218803,11.8,4.688564095,0.9249959473980623,21.8,35.14180024660912,5.047016509039869,543.96,3.3790344278979445,7.108187797686551,7.79,7.95,7.67,2.69,13.063425291581723,1.0494985636241791,12.87,202.21,492.42,7.3791,900.9022585770924,91.26366355479016,42.4,4.66591910999825,348.99,0.0026411,12.0,10.685537132290097,4.132050414320695,5.35,0.7740934240070476,0.7740934240070476,0.4770454021435424,84.20953462369003,62.52647098928724,80.37331968103877,0.7335330000080501,4.705530422924525,2.0701192049881265,27.828101541849453,56.0,70.59806477061264,89.05814871895187
E10000018,Leicestershire,60.642995481888505,15.159595269062647,2.50361097737121,587.76,19.25,13.092367400482335,65.11,64.32724640335711,56.428089379268506,37.5,484.44216919999997,12.1951219512195,2.3,38.6,10.07894,70.7853671015605,22.0,0.3975760174035461,66.0,66.9,25.1,9.914609576838693,3.808148876935503,0.1,352,42.1,40.1,194.34301299787472,8.3,3.5340751710000005,0.9140627489376248,20.0,32.24440411373261,4.1430773908147085,718.56,3.1643864583725603,6.905067527381122,7.82,8.13,7.63,2.88,12.486440101679001,0.7757439523546059,13.18,113.28,259.45,9.1337,1432.1590607969786,91.69127342901459,43.4,3.59591591858144,169.74,0.002463649,9.4,7.568888304389057,1.7185378679819208,8.24,1.032559776475508,1.032559776475508,0.5332904701346761,56.09450812581989,63.85053059856674,82.46857094983588,0.7569857742716561,4.062589617544908,1.7869050481291473,28.493839617796002,30.0,74.98873582045343,94.7232065811235
E10000019,Lincolnshire,65.20372834915321,16.776659423772017,1.7983909133932798,609.45,19.58,17.663248363064326,63.01,63.8295902108965,54.646729820756704,39.1,472.4968262,16.6183065154313,2.8,29.4,11.45943,69.08813817627629,23.3,0.6214351377891064,60.0,63.2,31.7,13.857932241645972,4.3918652665337445,0.3,367,44.4,45.21,236.30535396046486,10.4,3.001773775,0.974656833044314,23.7,35.3927526446095,6.9939705764128925,577.31,3.790375655516789,7.819662080817259,7.8,7.95,7.54,2.86,11.742101455100892,0.8311482773750078,15.67,143.8,292.93,9.2024,2078.4811209920945,93.02905351782202,46.1,3.9915922503873396,427.58,0.000741327,11.8,10.904889365827486,10.319739942553447,7.16,1.5694352985381692,1.5694352985381692,0.7446182026982151,60.6536099905667,62.6468677604709,81.08863095419227,1.0619759697201236,4.46619779370286,2.26827089818858,29.50723002832555,33.0,72.48754040156211,89.70052261058977
E10000020,Norfolk,61.1537913677064,16.003268760147137,2.5181723779854597,676.81,30.4,14.40201830293909,71.68,64.9613581086203,57.871945541700704,38.9,610.9154053,17.1071896432149,3.9,18.5,11.96849,71.5506193934216,12.0,0.6439977716940111,59.0,62.0,27.6,14.2690239907932,3.657473773902266,0.2,266,41.0,69.34,215.03490549752124,11.392964705526698,3.019531399,1.01249195273737,21.5,34.11477190441709,4.331582035311148,573.62,3.638771657161685,7.389116770249765,7.8,7.85,7.53,2.65,10.201057135932425,0.938467974604248,15.58,164.06,351.79,9.6932,1728.5625442293908,90.96184436474041,49.3,4.24255463336333,311.04,0.001064907,11.5,10.404594961264884,6.086225212464589,8.64,1.8924534569759208,1.8924534569759208,0.7241058892528329,55.815111543909346,62.8456516687323,81.98565631639521,0.7086167909833377,4.662589386934063,2.041284353953834,27.824079085278395,35.0,72.48639273926892,92.17512826199464
E10000021,Northamptonshire,67.88018169929029,14.39858712157763,2.2880720180044998,750.22,31.77,15.350369705546385,140.27,64.0255690848789,51.665921651176795,38.2,638.9783325,17.7026594040372,2.5,30.6,10.67617,71.2621970412339,21.6,0.4908508250255202,61.0,62.2,24.4,11.332874902022679,4.238184804620516,0.3,323,39.7,64.9,236.73032133885846,10.0,4.231892742,0.7339908482857042,19.8,31.84351315202853,3.9819389299155454,580.95,3.0121430348953546,6.810245027219932,7.67,7.84,7.52,2.64,13.037046856610756,0.8425468377830708,12.71,325.29,863.48,9.8285,1256.6970680623085,91.09713156730484,41.4,5.6191230324085994,176.79,0.00249086,9.4,,12.305683888382097,8.63,1.199526940084695,1.199526940084695,0.5350104865827918,10.47683761,66.05288180390625,81.16786718421876,0.7958516713406465,4.046599086860028,1.653860022447601,26.53221556729709,56.0,71.1682224055222,91.48686136596613
E10000023,North Yorkshire,61.301501214944,16.461721804272507,2.5035619784245897,678.9,43.97,12.086508978771533,105.16,69.5252691282641,59.63789291568621,37.5,448.9855652,12.7949659150498,1.0,31.1,10.81509,72.4746214012315,21.9,0.4965810951526933,62.0,68.0,26.7,12.151367848919053,3.0490768992929267,0.1,297,47.1,37.16,199.32058958023129,11.4,1.94351655,1.0244178836051352,21.1,31.128623698283143,5.226782122356866,505.4,4.026301582340366,6.68686750417374,7.93,7.98,7.68,2.66,10.502215898869977,0.8236794469580856,12.79,194.13,496.39,7.2267,1847.125849827204,90.49892935083773,49.8,5.53953099325629,218.8,0.000703948,9.9,9.250174671839924,3.7428499361274516,7.58,2.4202135214522262,2.4202135214522262,0.6525894337718978,6.575094705,67.07013889227916,82.47610597147299,0.9605313461472144,4.553135514323298,2.3541387050782983,26.950722556485896,48.0,74.59163768209321,92.14991658516243
E10000024,Nottinghamshire,67.5112277904873,15.072558572332282,2.60050604441945,702.12,,15.229485765241288,,68.51558505847551,56.4307537759003,37.5,595.2369385,16.1959470240945,1.6,28.9,9.45032,69.7024250767764,15.8,0.6078769185520994,65.0,66.2,28.6,11.724646894886082,4.570592959036648,0.4,345,40.8,48.16,227.69190804324,7.6,3.875968992,1.0070853474406416,25.1,34.541062801932355,5.527457790092296,622.3,3.4379591562490885,7.295167123630088,7.75,8.02,7.56,2.96,10.519107534840174,0.7469469873011405,9.48,195.14,485.8,8.7486,1518.808683088521,93.19076332999693,44.8,3.70105929400348,314.98,0.002348325,10.2,8.04375167813688,5.952916078461863,6.05,0.9143186705316076,0.9143186705316076,0.4956198322006594,9.498111902,61.03611111786045,81.17266080770136,0.7095486600093422,4.2912687576618485,1.9724623515645705,27.821091940587202,41.0,75.35993289676615,92.52317088681244
E10000025,Oxfordshire,58.888992822780715,12.488420350539148,2.23075786674546,497.49,38.28,10.10632457921469,62.23,72.5113558259025,59.500903103508904,37.5,683.1064453,10.100082637039801,1.7,40.2,10.64943,73.45525800130629,16.8,0.38669412256695024,63.0,66.5,14.7,9.61735764860572,2.946148934437198,0.1,208,48.6,47.75,179.6870536883076,8.595798065922517,2.536264127,0.7748439724946933,14.3,27.195206268725514,3.238443414852449,545.13,3.424267769137521,5.053997081238852,7.8,7.9,7.64,2.96,11.029102061231477,0.8680105235854301,15.14,183.16,438.64,10.1547,1247.1109077093354,88.23758968149934,55.5,4.82564249818623,229.16,0.001926463,8.0,6.974400322515622,10.181462756209237,11.44,1.2181298398310458,1.2181298398310458,0.5067292196345146,55.430792234162006,70.0053557403087,83.15488317498735,1.0262452442003756,3.600873965771879,1.4652292902932098,24.706336393212947,33.0,70.52672680540864,92.8623639434385
